user_id,content_id,session_day,device,is_recommended,completion_rate
625,388,315,Mobile,1,0.509
625,24,172,Mobile,1,0.652
625,302,188,Mobile,0,0.542
625,325,271,Mobile,0,0.758
625,145,358,Mobile,1,0.952
625,139,153,Mobile,1,0.827
625,184,358,Mobile,1,0.757
625,174,275,Mobile,1,0.53
625,253,286,Mobile,0,0.38
625,191,258,Mobile,1,0.667
625,126,269,Mobile,0,0.738
625,324,165,Mobile,1,0.466
625,258,260,Mobile,0,0.807
625,201,238,Mobile,1,0.702
625,126,254,Mobile,0,0.627
625,339,220,Mobile,0,0.765
625,237,293,Mobile,0,0.601
625,12,373,Mobile,1,0.637
625,34,172,Mobile,0,0.393
625,389,259,Mobile,0,0.501
625,134,212,Mobile,0,0.581
625,221,171,Mobile,0,0.35
625,349,340,Mobile,0,0.598
625,162,250,Mobile,0,0.569
625,12,281,Mobile,1,0.576
625,332,310,Mobile,0,0.765
625,141,199,Mobile,1,0.614
625,302,379,Mobile,0,0.456
625,146,374,Mobile,0,0.391
625,8,368,Mobile,1,0.738
626,40,285,CTV,0,0.579
626,245,350,CTV,0,0.45
626,265,340,CTV,1,0.905
626,172,333,CTV,1,0.745
626,362,318,CTV,1,0.665
626,4,374,CTV,0,0.522
626,26,363,CTV,1,0.655
626,400,309,CTV,0,0.907
626,255,280,CTV,1,0.859
626,287,300,CTV,0,0.513
626,354,273,CTV,1,0.749
626,283,335,CTV,1,1.0
626,325,384,CTV,1,0.923
626,60,349,CTV,0,0.499
626,33,370,CTV,0,0.722
626,60,300,CTV,0,0.549
626,230,391,CTV,1,0.725
626,260,288,CTV,0,0.617
626,302,337,CTV,0,0.53
626,277,395,CTV,0,0.761
626,70,252,CTV,0,0.844
626,65,356,CTV,1,0.55
627,168,89,CTV,0,0.66
627,380,114,CTV,0,0.548
627,130,98,CTV,1,0.88
627,247,220,CTV,1,0.593
627,228,328,CTV,1,0.548
627,20,305,CTV,0,0.549
627,285,293,CTV,1,0.861
627,10,292,CTV,0,0.886
627,281,340,CTV,0,0.324
627,282,314,CTV,0,0.441
627,232,216,CTV,1,1.0
627,200,298,CTV,0,0.516
627,102,60,CTV,0,0.732
627,292,51,CTV,1,0.81
627,79,207,CTV,0,0.888
627,184,221,CTV,0,0.455
627,366,333,CTV,0,0.785
627,325,180,CTV,1,0.792
627,67,137,CTV,0,0.613
627,248,374,CTV,0,1.0
627,176,292,CTV,0,0.475
627,378,383,CTV,0,0.81
627,121,269,CTV,1,0.502
627,187,136,CTV,1,0.624
627,140,152,CTV,1,0.703
627,167,298,CTV,1,0.667
627,103,101,CTV,1,0.647
627,69,129,CTV,1,0.829
627,221,315,CTV,1,0.571
627,288,310,CTV,0,0.502
627,378,278,CTV,1,0.989
627,369,151,CTV,0,0.957
627,6,70,CTV,0,0.679
627,347,304,CTV,0,0.77
627,359,137,CTV,0,0.637
627,92,55,CTV,1,0.972
627,69,246,CTV,1,0.674
627,110,294,CTV,0,0.495
627,301,191,CTV,1,0.996
627,43,194,CTV,0,0.861
628,390,304,CTV,1,0.546
628,309,384,CTV,0,0.403
628,247,386,CTV,0,0.767
628,201,360,CTV,0,0.496
628,273,365,CTV,0,0.482
628,242,381,CTV,1,0.847
628,78,316,CTV,0,0.731
628,1,384,CTV,1,0.63
628,291,328,CTV,0,0.866
628,269,316,CTV,0,0.447
628,346,374,CTV,1,0.53
629,378,229,CTV,0,0.69
629,192,382,CTV,1,0.503
629,364,234,CTV,0,0.746
629,322,232,CTV,0,0.456
629,65,156,CTV,1,0.81
629,374,110,CTV,0,0.621
629,229,309,CTV,0,0.668
629,132,379,CTV,1,0.541
629,216,186,CTV,0,0.549
629,103,160,CTV,0,0.465
629,317,281,CTV,0,0.51
629,295,393,CTV,1,0.502
629,322,220,CTV,1,0.776
629,278,381,CTV,0,0.639
629,370,164,CTV,0,0.664
629,264,391,CTV,0,0.527
629,92,154,CTV,1,0.53
629,179,90,CTV,0,0.322
629,86,242,CTV,1,0.569
629,297,147,CTV,0,0.506
629,1,164,CTV,1,1.0
629,293,241,CTV,1,0.838
629,11,298,CTV,1,0.631
629,349,306,CTV,1,0.578
629,389,281,CTV,0,0.54
629,261,182,CTV,0,0.54
629,277,334,CTV,0,0.525
629,380,391,CTV,0,0.457
629,336,131,CTV,1,0.611
629,180,147,CTV,0,0.566
629,371,363,CTV,1,0.82
629,219,134,CTV,0,0.696
629,24,252,CTV,1,0.606
629,220,307,CTV,1,0.811
629,241,291,CTV,1,0.291
629,316,176,CTV,1,0.702
629,338,393,CTV,0,0.317
629,251,119,CTV,0,0.392
629,190,250,CTV,0,0.441
629,13,320,CTV,0,0.579
629,40,362,CTV,1,0.68
629,118,96,CTV,0,0.382
629,278,190,CTV,1,0.821
630,236,395,Mobile,0,0.455
630,232,389,Mobile,1,0.593
630,183,395,Mobile,0,0.602
630,269,361,Mobile,1,0.585
630,115,398,Mobile,1,0.75
630,281,378,Mobile,1,0.887
630,51,385,Mobile,0,0.462
630,274,398,Mobile,1,0.669
630,55,366,Mobile,0,0.589
631,142,320,Web,1,1.0
631,309,398,Web,1,0.767
631,183,342,Web,1,0.723
631,209,373,Web,0,0.434
631,95,332,Web,0,0.556
631,29,350,Web,1,0.796
631,382,348,Web,0,0.718
631,275,382,Web,0,0.704
631,165,375,Web,0,0.554
631,16,360,Web,1,0.792
631,71,309,Web,0,0.345
631,303,302,Web,0,0.499
631,17,300,Web,0,0.59
631,124,360,Web,1,0.963
631,276,386,Web,1,0.799
631,120,301,Web,0,0.458
631,140,357,Web,1,0.528
631,27,332,Web,1,0.755
632,8,328,Mobile,0,0.753
632,265,330,Mobile,0,0.682
632,138,327,Mobile,0,0.592
632,26,256,Mobile,0,0.713
632,76,270,Mobile,1,0.606
632,246,331,Mobile,0,0.422
632,213,384,Mobile,1,0.856
632,42,392,Mobile,0,0.543
632,167,121,Mobile,0,0.547
632,119,202,Mobile,1,0.625
632,193,371,Mobile,0,0.402
632,350,295,Mobile,0,0.428
632,125,235,Mobile,1,0.62
632,361,285,Mobile,1,0.625
632,376,374,Mobile,0,0.288
632,400,334,Mobile,1,0.89
632,219,244,Mobile,0,0.805
632,289,319,Mobile,1,0.525
632,58,333,Mobile,0,0.532
632,165,311,Mobile,1,0.815
632,38,395,Mobile,0,0.805
632,184,236,Mobile,0,0.474
632,259,363,Mobile,0,0.038
632,393,160,Mobile,1,0.824
632,129,134,Mobile,1,0.498
632,387,159,Mobile,0,0.286
632,21,337,Mobile,0,0.58
632,50,168,Mobile,0,0.821
632,260,243,Mobile,1,0.68
632,130,216,Mobile,0,0.887
632,357,193,Mobile,0,0.468
632,87,163,Mobile,1,0.693
632,338,316,Mobile,0,0.745
632,119,309,Mobile,0,0.816
632,215,235,Mobile,1,0.85
633,150,388,Mobile,0,0.393
633,164,236,Mobile,0,0.453
633,142,384,Mobile,1,0.911
633,119,301,Mobile,1,0.934
633,14,365,Mobile,0,0.533
633,29,232,Mobile,1,0.881
633,209,300,Mobile,0,0.796
633,68,324,Mobile,0,0.507
633,45,299,Mobile,0,0.627
633,91,235,Mobile,0,0.429
633,307,228,Mobile,1,0.509
633,21,377,Mobile,0,0.633
633,34,387,Mobile,0,0.567
633,369,347,Mobile,0,0.615
633,334,396,Mobile,1,0.671
633,42,384,Mobile,0,0.315
633,378,261,Mobile,0,0.579
633,238,323,Mobile,0,0.808
633,168,307,Mobile,0,0.33
633,312,386,Mobile,1,0.767
633,276,326,Mobile,0,0.564
634,264,94,CTV,0,0.534
634,158,179,CTV,1,0.748
634,383,45,CTV,1,0.949
634,202,223,CTV,1,1.0
634,61,171,CTV,0,0.803
634,186,196,CTV,0,0.556
634,361,322,CTV,0,0.49
634,360,252,CTV,1,0.725
634,112,384,CTV,0,0.657
634,352,56,CTV,0,0.445
634,42,61,CTV,0,0.566
634,156,298,CTV,0,0.59
634,221,339,CTV,0,0.775
634,278,239,CTV,0,0.516
634,233,176,CTV,0,0.31
634,81,368,CTV,0,0.302
634,208,142,CTV,0,0.689
634,110,220,CTV,1,0.878
634,395,391,CTV,1,0.62
634,129,58,CTV,0,0.657
634,31,329,CTV,1,0.956
634,309,333,CTV,1,0.735
634,164,221,CTV,1,0.979
634,185,379,CTV,1,0.758
634,255,106,CTV,0,0.65
634,271,262,CTV,0,0.144
634,363,354,CTV,1,0.931
634,206,180,CTV,1,0.712
634,152,138,CTV,0,0.589
634,347,239,CTV,0,0.655
634,170,241,CTV,1,0.844
634,387,353,CTV,1,0.777
634,104,167,CTV,0,0.69
634,307,74,CTV,1,0.748
634,280,340,CTV,0,0.746
634,115,64,CTV,1,0.803
634,167,109,CTV,0,0.397
634,374,340,CTV,1,0.532
634,197,304,CTV,1,0.841
634,317,104,CTV,0,0.272
634,169,87,CTV,1,0.649
634,195,294,CTV,0,0.674
634,335,268,CTV,0,0.459
634,160,369,CTV,0,0.672
634,286,217,CTV,0,0.553
634,201,130,CTV,0,0.487
634,229,63,CTV,0,0.733
634,69,377,CTV,0,0.416
634,278,81,CTV,1,0.567
634,273,332,CTV,0,0.44
634,142,266,CTV,0,0.599
634,135,288,CTV,1,0.647
634,66,263,CTV,1,0.662
634,19,234,CTV,1,0.863
634,18,282,CTV,0,0.581
634,189,124,CTV,0,0.572
634,51,382,CTV,1,0.66
634,334,251,CTV,0,0.627
634,281,116,CTV,1,0.371
634,355,61,CTV,1,0.743
634,379,306,CTV,0,0.859
634,71,190,CTV,0,0.542
635,254,256,Mobile,1,0.925
635,326,332,Mobile,0,0.703
635,255,62,Mobile,1,0.633
635,123,91,Mobile,0,0.563
635,362,156,Mobile,1,0.596
635,115,184,Mobile,0,0.761
635,368,277,Mobile,0,0.557
635,172,254,Mobile,1,0.56
635,168,361,Mobile,0,0.646
635,307,254,Mobile,0,0.664
635,351,191,Mobile,1,0.68
635,207,138,Mobile,0,0.328
635,305,354,Mobile,0,0.452
635,221,267,Mobile,1,0.717
635,171,216,Mobile,0,0.675
635,186,142,Mobile,1,0.76
635,148,232,Mobile,1,0.57
635,321,310,Mobile,1,0.617
635,222,80,Mobile,1,0.654
635,289,212,Mobile,1,0.656
635,214,334,Mobile,1,0.809
635,380,234,Mobile,0,0.583
635,123,57,Mobile,0,0.511
635,315,379,Mobile,0,0.546
635,156,133,Mobile,0,0.352
635,110,391,Mobile,0,0.583
635,157,112,Mobile,0,0.567
635,362,330,Mobile,1,0.713
635,228,154,Mobile,0,0.414
635,9,196,Mobile,0,0.818
635,49,165,Mobile,0,0.83
635,382,202,Mobile,0,0.508
635,109,325,Mobile,0,0.277
635,46,225,Mobile,0,0.169
635,23,64,Mobile,1,0.536
635,258,316,Mobile,0,0.405
635,108,80,Mobile,1,0.662
635,76,302,Mobile,0,0.451
635,251,339,Mobile,1,0.619
635,251,140,Mobile,0,0.706
635,65,147,Mobile,1,0.607
635,28,203,Mobile,0,0.763
635,307,302,Mobile,0,0.651
635,21,283,Mobile,0,0.661
636,115,393,Mobile,0,0.799
636,203,392,Mobile,0,0.752
636,32,387,Mobile,1,0.701
637,175,380,Mobile,0,0.525
637,299,368,Mobile,1,0.93
637,109,365,Mobile,1,0.78
637,346,330,Mobile,0,0.482
637,269,367,Mobile,1,0.603
637,67,330,Mobile,1,0.378
638,110,172,CTV,0,0.601
638,108,196,CTV,0,0.399
638,313,206,CTV,1,0.638
638,328,202,CTV,0,0.711
638,254,106,CTV,0,0.509
638,253,365,CTV,1,0.631
638,344,164,CTV,0,0.344
638,28,311,CTV,0,0.585
638,92,275,CTV,1,0.545
638,348,274,CTV,1,0.427
638,287,395,CTV,0,0.228
638,235,99,CTV,0,0.591
638,391,177,CTV,0,0.222
638,290,166,CTV,1,0.709
638,273,398,CTV,0,0.546
638,82,78,CTV,0,0.564
638,314,163,CTV,0,0.538
638,139,244,CTV,0,0.726
638,346,63,CTV,1,0.993
638,40,101,CTV,0,0.515
638,146,363,CTV,0,0.572
638,12,71,CTV,0,0.381
638,268,123,CTV,0,0.569
638,111,182,CTV,1,0.761
638,211,187,CTV,0,0.707
638,82,313,CTV,0,0.472
638,95,166,CTV,0,0.84
638,62,205,CTV,0,0.581
638,60,235,CTV,1,0.723
638,313,91,CTV,1,0.317
638,163,183,CTV,0,0.547
638,359,244,CTV,0,0.69
638,352,156,CTV,0,0.696
638,179,213,CTV,0,0.605
638,357,245,CTV,0,0.872
638,92,386,CTV,0,0.808
638,96,258,CTV,0,0.333
638,328,108,CTV,1,0.88
638,76,310,CTV,0,0.779
638,149,292,CTV,1,0.74
638,363,175,CTV,0,0.539
638,234,305,CTV,1,0.453
638,88,103,CTV,1,0.925
638,282,348,CTV,0,0.514
638,49,115,CTV,0,0.523
638,397,348,CTV,0,0.556
638,283,169,CTV,1,0.802
638,47,198,CTV,0,0.857
639,259,377,Mobile,0,0.757
639,310,373,Mobile,1,0.602
639,29,373,Mobile,0,0.449
639,9,306,Mobile,0,0.322
639,256,331,Mobile,0,0.591
639,22,261,Mobile,0,0.473
639,395,316,Mobile,0,0.626
639,394,386,Mobile,0,0.424
639,180,164,Mobile,0,0.674
639,308,205,Mobile,1,0.612
639,227,263,Mobile,1,0.815
639,222,286,Mobile,0,0.753
639,240,355,Mobile,1,0.776
639,186,342,Mobile,1,0.345
639,379,187,Mobile,0,0.52
639,265,324,Mobile,0,0.689
639,146,121,Mobile,0,0.454
639,43,355,Mobile,1,0.913
639,39,212,Mobile,0,0.337
639,319,179,Mobile,0,0.618
639,385,227,Mobile,1,0.738
639,79,343,Mobile,1,0.743
639,222,387,Mobile,0,0.876
639,285,123,Mobile,0,0.402
639,134,342,Mobile,1,0.816
639,302,271,Mobile,1,0.714
639,304,169,Mobile,0,0.917
639,82,115,Mobile,0,0.581
639,154,222,Mobile,1,0.849
639,218,213,Mobile,1,0.937
639,72,346,Mobile,0,0.51
639,77,279,Mobile,1,0.61
639,16,332,Mobile,0,0.677
639,32,316,Mobile,0,0.629
639,301,190,Mobile,0,0.459
639,16,255,Mobile,0,0.518
639,44,329,Mobile,0,0.583
639,289,385,Mobile,0,0.512
640,12,351,CTV,1,0.597
640,266,218,CTV,1,0.631
640,301,267,CTV,0,0.7
640,201,333,CTV,0,0.324
640,187,391,CTV,1,0.565
640,192,335,CTV,1,0.818
640,6,256,CTV,0,0.43
640,52,175,CTV,0,0.483
640,191,141,CTV,1,0.524
640,50,269,CTV,0,0.553
640,41,101,CTV,0,0.643
640,46,341,CTV,0,0.571
640,46,299,CTV,1,0.69
640,234,270,CTV,0,0.387
640,356,259,CTV,1,0.507
640,158,346,CTV,0,0.242
640,394,357,CTV,1,0.833
640,289,370,CTV,0,0.534
640,396,352,CTV,1,0.439
640,35,314,CTV,1,0.644
640,340,200,CTV,1,0.671
640,222,348,CTV,1,0.607
640,57,397,CTV,0,0.64
640,288,333,CTV,0,0.466
640,312,351,CTV,1,0.802
640,34,284,CTV,0,0.488
640,267,101,CTV,1,0.893
640,315,365,CTV,0,0.63
640,322,187,CTV,1,0.854
640,95,266,CTV,1,0.483
640,49,287,CTV,0,0.465
640,231,344,CTV,0,0.691
640,198,93,CTV,0,0.399
640,182,99,CTV,0,0.63
640,328,171,CTV,1,0.369
640,1,231,CTV,0,0.773
640,279,256,CTV,0,0.391
640,72,125,CTV,0,0.653
640,31,386,CTV,1,0.819
640,68,338,CTV,1,0.64
640,326,357,CTV,0,0.307
641,283,242,Web,1,0.563
641,164,399,Web,0,0.302
641,353,355,Web,0,0.651
641,183,170,Web,0,0.71
641,99,398,Web,0,0.641
641,302,308,Web,1,0.508
641,311,224,Web,0,0.642
641,119,301,Web,0,0.676
641,232,189,Web,1,0.659
641,150,373,Web,1,0.589
641,297,393,Web,0,0.65
641,217,395,Web,1,0.645
641,340,329,Web,0,0.474
641,70,374,Web,1,0.74
641,356,172,Web,0,0.682
641,109,392,Web,1,0.495
641,188,207,Web,0,0.494
641,134,391,Web,1,0.459
641,156,341,Web,0,0.307
641,374,323,Web,1,0.631
641,264,379,Web,0,0.407
641,132,191,Web,0,0.495
641,93,173,Web,0,0.352
641,145,192,Web,0,0.377
641,162,186,Web,0,0.767
641,215,165,Web,1,0.902
641,176,189,Web,0,0.196
641,134,294,Web,0,0.731
641,330,383,Web,0,0.579
641,60,161,Web,1,0.819
641,243,383,Web,0,0.545
641,27,198,Web,0,0.437
641,144,309,Web,0,0.776
642,121,350,CTV,1,0.647
642,361,188,CTV,0,0.307
642,126,395,CTV,0,0.564
642,135,224,CTV,0,0.594
642,56,124,CTV,0,0.625
642,178,143,CTV,0,0.621
642,373,215,CTV,1,1.0
642,199,229,CTV,0,0.393
642,249,199,CTV,0,0.542
642,103,234,CTV,0,0.684
642,254,247,CTV,1,0.748
642,78,178,CTV,0,0.586
642,43,161,CTV,0,0.598
642,59,128,CTV,1,0.759
642,183,207,CTV,0,0.539
642,395,292,CTV,0,0.56
642,149,291,CTV,0,0.76
642,246,121,CTV,1,0.683
642,151,344,CTV,1,0.536
642,13,342,CTV,0,0.455
642,101,388,CTV,0,0.763
642,154,229,CTV,0,0.701
642,13,190,CTV,0,0.576
642,193,244,CTV,1,1.0
642,172,392,CTV,1,0.758
642,199,259,CTV,0,0.574
642,9,202,CTV,1,0.565
642,160,188,CTV,1,0.753
642,359,379,CTV,0,0.518
642,45,210,CTV,0,0.744
642,57,328,CTV,0,0.713
642,126,252,CTV,0,0.409
642,144,233,CTV,1,0.631
642,331,163,CTV,1,0.837
642,356,392,CTV,0,0.771
642,145,204,CTV,1,0.663
642,228,125,CTV,1,0.718
642,117,312,CTV,0,0.831
642,151,339,CTV,1,0.908
642,16,381,CTV,0,0.659
642,341,307,CTV,0,0.584
643,232,202,Mobile,1,1.0
643,48,386,Mobile,1,0.634
643,257,231,Mobile,1,0.612
643,195,347,Mobile,0,0.313
643,22,288,Mobile,1,0.859
643,267,141,Mobile,1,0.596
643,180,172,Mobile,1,0.597
643,230,361,Mobile,1,0.787
643,328,273,Mobile,0,0.325
643,361,263,Mobile,1,0.75
643,65,241,Mobile,1,0.513
643,30,331,Mobile,1,0.807
643,176,185,Mobile,1,0.533
643,120,287,Mobile,1,0.606
643,308,277,Mobile,0,0.57
643,168,314,Mobile,0,0.484
643,262,398,Mobile,1,1.0
643,65,218,Mobile,0,0.418
643,310,381,Mobile,0,0.362
643,150,270,Mobile,1,0.96
643,120,190,Mobile,0,0.512
643,290,184,Mobile,0,0.653
643,136,348,Mobile,0,0.446
643,293,237,Mobile,1,0.642
643,307,296,Mobile,1,0.848
643,289,156,Mobile,0,0.594
643,221,346,Mobile,1,0.883
643,85,308,Mobile,1,0.495
643,3,183,Mobile,0,0.585
643,268,147,Mobile,0,0.249
643,372,273,Mobile,0,0.529
643,51,210,Mobile,1,0.851
643,158,287,Mobile,0,1.0
643,277,158,Mobile,0,0.621
643,201,326,Mobile,0,0.825
643,176,310,Mobile,1,0.625
643,204,389,Mobile,1,0.626
643,4,257,Mobile,0,0.655
644,7,213,Web,0,0.564
644,381,270,Web,1,0.671
644,357,238,Web,0,0.709
644,152,246,Web,0,0.545
644,228,274,Web,1,0.887
644,397,255,Web,0,0.768
644,335,326,Web,1,0.639
644,110,249,Web,0,0.47
644,261,239,Web,1,0.692
644,343,373,Web,0,0.612
644,74,310,Web,0,0.613
644,81,267,Web,1,0.556
644,43,366,Web,1,0.611
644,194,364,Web,0,0.73
644,7,213,Web,1,0.716
644,258,266,Web,1,0.673
644,19,313,Web,1,0.84
644,351,212,Web,0,0.586
644,322,338,Web,0,0.634
644,376,213,Web,0,0.404
644,248,397,Web,0,0.579
644,287,281,Web,0,0.449
644,170,312,Web,1,0.657
644,340,372,Web,0,0.435
644,87,315,Web,0,0.477
644,223,323,Web,0,0.546
645,163,117,Mobile,1,0.611
645,245,296,Mobile,1,0.8
645,194,134,Mobile,1,0.379
645,377,216,Mobile,0,0.69
645,334,316,Mobile,0,0.498
645,167,227,Mobile,0,0.482
645,149,124,Mobile,0,0.784
645,392,316,Mobile,1,0.724
645,379,78,Mobile,0,0.65
645,377,395,Mobile,1,0.631
645,49,399,Mobile,1,0.462
645,49,356,Mobile,0,0.424
645,187,170,Mobile,0,0.69
645,208,89,Mobile,1,0.748
645,336,364,Mobile,1,0.507
645,134,304,Mobile,1,0.854
645,233,210,Mobile,1,0.176
645,223,151,Mobile,0,0.277
645,73,387,Mobile,1,0.581
645,108,205,Mobile,1,0.539
645,143,215,Mobile,0,0.294
645,294,333,Mobile,0,0.549
645,352,318,Mobile,0,0.478
645,391,205,Mobile,0,0.491
645,265,388,Mobile,1,0.749
645,262,226,Mobile,0,0.374
645,197,167,Mobile,0,0.593
645,44,139,Mobile,1,0.987
645,139,85,Mobile,0,0.558
645,302,101,Mobile,0,0.879
645,53,221,Mobile,1,0.877
645,231,393,Mobile,1,0.8
645,213,322,Mobile,0,0.549
645,91,134,Mobile,0,0.393
645,183,258,Mobile,0,0.614
645,75,205,Mobile,0,0.633
645,165,346,Mobile,0,0.423
645,352,158,Mobile,0,0.577
645,147,162,Mobile,0,0.7
645,63,299,Mobile,1,0.584
645,229,98,Mobile,0,0.725
646,96,360,Web,0,0.599
646,324,379,Web,0,0.666
646,375,371,Web,0,0.728
646,134,360,Web,0,0.527
646,178,373,Web,0,0.465
646,306,357,Web,1,0.677
646,268,361,Web,0,0.14
647,145,389,CTV,1,0.977
647,237,365,CTV,0,0.576
647,50,317,CTV,1,0.53
647,287,361,CTV,1,0.564
647,54,324,CTV,1,0.531
647,192,318,CTV,0,0.442
647,174,296,CTV,0,0.531
647,81,372,CTV,1,0.651
647,6,343,CTV,0,0.642
647,4,380,CTV,0,0.551
647,249,382,CTV,0,0.492
647,325,320,CTV,1,0.769
647,391,303,CTV,0,0.58
648,81,395,Mobile,0,0.572
648,203,356,Mobile,0,0.706
648,319,311,Mobile,0,0.637
648,200,334,Mobile,0,0.568
648,302,344,Mobile,1,0.332
648,335,333,Mobile,0,0.72
648,157,390,Mobile,0,0.563
648,295,354,Mobile,0,0.38
648,64,369,Mobile,1,0.701
648,333,380,Mobile,0,0.706
648,38,339,Mobile,1,0.594
648,55,382,Mobile,0,0.632
648,4,397,Mobile,0,0.677
648,80,336,Mobile,1,0.67
648,200,376,Mobile,0,0.444
648,395,358,Mobile,1,0.762
648,27,397,Mobile,0,0.396
649,57,368,Web,0,0.775
649,223,131,Web,0,0.342
649,359,183,Web,1,0.787
649,12,388,Web,1,0.768
649,264,74,Web,1,0.693
649,121,346,Web,0,0.673
649,205,168,Web,1,0.646
649,353,116,Web,1,0.651
649,294,212,Web,0,0.3
649,83,203,Web,1,0.81
649,375,394,Web,1,0.84
649,104,187,Web,1,0.824
649,223,296,Web,0,0.485
649,184,174,Web,1,0.476
649,143,278,Web,1,0.943
649,236,328,Web,1,0.39
649,232,282,Web,0,0.638
649,378,279,Web,0,0.465
649,324,199,Web,0,0.746
649,346,309,Web,0,0.381
649,392,296,Web,1,0.927
649,30,171,Web,0,0.34
649,165,160,Web,0,0.534
649,114,84,Web,0,0.535
649,244,317,Web,0,0.589
649,368,73,Web,0,0.63
649,199,284,Web,1,0.614
649,205,205,Web,1,0.653
649,118,315,Web,1,0.711
649,88,98,Web,1,0.956
649,261,118,Web,0,0.611
649,144,324,Web,1,0.85
649,187,251,Web,0,0.499
649,156,372,Web,0,0.499
649,57,131,Web,1,0.61
649,102,75,Web,0,0.766
649,306,171,Web,1,0.804
649,296,131,Web,0,0.543
649,371,330,Web,0,0.579
649,322,260,Web,1,0.746
649,328,206,Web,0,0.614
649,213,387,Web,0,0.654
649,364,84,Web,1,0.59
650,277,391,CTV,1,0.553
650,161,302,CTV,0,0.74
650,263,299,CTV,0,0.279
650,120,350,CTV,1,0.67
650,206,368,CTV,0,0.746
650,182,360,CTV,1,0.771
650,124,397,CTV,0,0.59
650,286,316,CTV,0,0.933
650,392,326,CTV,0,0.524
650,314,367,CTV,1,0.659
650,264,312,CTV,0,0.688
650,364,290,CTV,1,0.651
650,158,368,CTV,1,0.657
650,184,368,CTV,0,0.465
650,367,306,CTV,1,0.856
650,340,295,CTV,0,0.642
650,144,293,CTV,0,0.46
650,115,363,CTV,0,0.723
650,78,290,CTV,0,0.466
650,219,333,CTV,0,0.43
650,84,285,CTV,0,0.392
650,245,300,CTV,0,0.701
651,338,379,Mobile,1,0.864
651,265,364,Mobile,0,0.529
651,1,366,Mobile,0,0.776
651,220,345,Mobile,0,0.712
651,26,375,Mobile,0,0.216
651,75,365,Mobile,0,0.426
651,292,336,Mobile,0,0.619
652,109,244,Mobile,1,0.714
652,183,348,Mobile,0,0.522
652,113,155,Mobile,0,0.589
652,17,334,Mobile,0,0.672
652,138,89,Mobile,1,0.765
652,239,294,Mobile,0,0.59
652,205,151,Mobile,1,0.747
652,354,283,Mobile,0,0.703
652,165,159,Mobile,1,0.432
652,93,221,Mobile,0,0.344
652,80,275,Mobile,0,0.606
652,261,92,Mobile,1,0.78
652,394,124,Mobile,0,0.609
652,172,356,Mobile,1,0.802
652,108,376,Mobile,0,0.687
652,35,244,Mobile,0,0.702
652,195,164,Mobile,1,0.587
652,338,161,Mobile,0,0.788
652,169,387,Mobile,0,0.739
652,7,319,Mobile,1,0.771
652,210,209,Mobile,0,0.794
652,114,220,Mobile,1,0.755
652,118,311,Mobile,1,0.857
652,292,214,Mobile,0,0.374
652,287,293,Mobile,1,0.588
652,380,323,Mobile,1,0.713
652,300,162,Mobile,0,0.732
652,292,318,Mobile,1,0.573
652,253,216,Mobile,0,0.616
652,85,392,Mobile,0,0.602
652,383,145,Mobile,1,0.866
652,105,201,Mobile,0,0.594
652,81,361,Mobile,0,0.705
652,49,255,Mobile,1,0.742
652,55,362,Mobile,1,0.956
652,344,106,Mobile,0,0.659
652,159,188,Mobile,1,0.565
652,189,373,Mobile,0,0.979
652,218,204,Mobile,0,0.79
652,310,169,Mobile,0,0.546
652,304,169,Mobile,0,0.545
652,6,370,Mobile,0,0.53
652,149,168,Mobile,1,0.688
653,178,310,CTV,1,0.68
653,394,352,CTV,1,0.815
653,23,328,CTV,0,0.452
653,158,398,CTV,0,0.452
653,126,353,CTV,0,0.653
653,128,326,CTV,1,0.713
653,36,380,CTV,0,0.704
653,4,386,CTV,1,0.884
653,49,379,CTV,1,0.661
653,289,398,CTV,1,0.666
653,163,353,CTV,0,0.658
653,349,336,CTV,0,0.389
653,159,369,CTV,1,0.667
653,43,310,CTV,0,0.582
653,257,393,CTV,1,0.477
654,174,214,CTV,0,0.662
654,98,328,CTV,1,0.52
654,76,181,CTV,0,0.276
654,316,271,CTV,0,0.635
654,235,153,CTV,1,0.56
654,19,171,CTV,0,0.489
654,326,394,CTV,0,0.675
654,289,246,CTV,0,0.399
654,264,255,CTV,1,0.749
654,237,219,CTV,0,0.516
654,164,217,CTV,0,0.68
654,161,320,CTV,1,0.598
654,197,190,CTV,0,0.428
654,290,274,CTV,0,0.333
654,92,202,CTV,0,0.819
654,31,153,CTV,1,0.691
654,138,278,CTV,0,0.869
654,182,189,CTV,0,0.28
654,245,205,CTV,1,0.554
654,224,356,CTV,1,0.435
654,306,212,CTV,1,0.539
654,2,308,CTV,1,0.823
654,55,396,CTV,0,0.63
654,131,246,CTV,0,0.75
654,81,295,CTV,1,0.696
654,8,169,CTV,0,0.905
654,246,169,CTV,0,0.328
655,148,370,Web,0,0.474
655,49,383,Web,0,0.459
655,102,325,Web,0,0.751
655,219,367,Web,0,0.428
655,232,389,Web,1,0.672
655,13,321,Web,0,0.696
655,249,326,Web,1,0.731
655,121,360,Web,0,0.895
656,248,336,Mobile,1,0.793
656,86,221,Mobile,0,0.434
656,376,269,Mobile,0,0.355
656,149,277,Mobile,0,0.479
656,266,394,Mobile,1,0.921
656,164,244,Mobile,0,0.653
656,307,387,Mobile,0,0.464
656,158,242,Mobile,0,0.502
